adm0_name,iso3,X,Y,published,source,airline,info,optional1,optional2,optional3,ObjectId
Singapore,SGP,103.810539,1.357382,12.01.2021,https://www.businesstraveller.com/business-travel/2021/01/12/report-singapore-airlines-asks-crew-to-wear-tracking-devices/,Singapore Airlines,Singapore Airlines asks crew to wear tracking devices.,,,,674
Singapore,SGP,103.810539,1.357382,13.01.2021,https://www.reuters.com/article/singapore-air-fundraising/update-1-singapore-airlines-launches-us-debt-debut-idUSL1N2JO0A3,Singapore Airlines,"Singapore Airlines launches debut U.S. debt, investors bid over $1.5 bln",,,,675
Singapore,SGP,103.810539,1.357382,18.01.2021,https://simpleflying.com/singapore-airlines-crew-vaccinations/?utm_source=dlvr.it&utm_medium=twitter,Singapore Airlines,SIA could be first airline where all crews are vaccinated.,,,,676
Singapore,SGP,103.810539,1.357382,21.01.2021,https://www.aviation24.be/airlines/singapore-airlines/flights-between-munich-and-singapore-to-resume-with-singapore-airlines/,Singapore Airlines,Singapore Airlines resumes flights between Singapore and Munich.,,,,677
Singapore,SGP,103.810539,1.357382,29.01.2021,https://onemileatatime.com/singapore-airlines-flying-737/,Singapore Airlines,Singapore Airlines Officially Starts Flying 737s,,,,678
Singapore,SGP,103.810539,1.357382,03.02.2021,https://theindependent.sg/silkair-merges-with-singapore-airlines/,Singapore Airlines,Silk Air merges with Singapore Airlines.,,,,679
Sint Eustatius,ANT,-62.976086,17.490469,,,,,,,,680
Slovakia,SVK,19.484954,48.707416,,,,,,,,681
Somalia,SOM,46.204698,4.409471,,,,,,,,682
South Africa,ZAF,24.669618,-29.999172,07.01.2021,https://centreforaviation.com/news/comair-receives-rescue-plan-funding-repays-financiers-1046173,Comair,"Comair receives rescue plan funding, repays financiers.",,,,683
South Africa,ZAF,24.669618,-29.999172,11.01.2021,https://www.news24.com/fin24/companies/industrial/saa-not-a-charity-workers-not-volunteers-as-unions-argue-for-full-backpay-20210109,SAA,"SAA not a charity, workers not volunteers as unions argue for full backpay.",,,,684
South Africa,ZAF,24.669618,-29.999172,12.01.2021,https://www.news24.com/fin24/companies/industrial/saa-code-share-with-emirates-ongoing-even-as-flag-carrier-is-in-limbo-20210111,SAA/ Emirates,SAA code share with Emirates ongoing - even as flag carrier is in limbo.,,,,685
South Africa,ZAF,24.669618,-29.999172,15.01.2021,https://www.logupdateafrica.com/airlink-suspends-johannesburgmaseru-service-aviation,Airlink,Airlink suspends Johannesburg-Maseru (Lesotho) service,,,,686
South Africa,ZAF,24.669618,-29.999172,18.01.2021,https://www.anna.aero/2021/01/15/airlink-south-africas-independent-regional-now-africas-second-largest-airline/,Airlink,"South Africa’s, newly independent, Airlink becomes Africa’s second biggest airline.",,,,687
South Africa,ZAF,24.669618,-29.999172,19.01.2021,https://www.sapeople.com/2021/01/19/update-to-klm-flight-schedule-to-and-from-south-africa/,KLM,Update to KLM Flight Schedule To and From South Africa.,,,,688
South Africa,ZAF,24.669618,-29.999172,26.01.2021,https://centreforaviation.com/news/cemair-and-ethiopian-airlines-implement-interline-agreement-1049287,Cemair/ Ethiopian,CemAir and Ethiopian Airlines implement interline agreement,,,,689
South Africa,ZAF,24.669618,-29.999172,26.01.2021,https://www.news24.com/fin24/companies/industrial/pilot-agreement-hampers-transformation-and-cost-cutting-says-saa-20210126,SAA,"Pilot agreement hampers transformation and cost cutting, says SAA.",,,,690
South Africa,ZAF,24.669618,-29.999172,27.01.2021,https://simpleflying.com/south-african-airways-unlikelt-to-return-before-july/,SAA,South African Airways Unlikely To Return Before July,,,,691
South Africa,ZAF,24.669618,-29.999172,27.01.2021,https://businesstech.co.za/news/business/463612/qatar-airways-expands-move-into-south-africa-with-mango-partnership/,"Mango, Qatar",Qatar Airways expands move into South Africa with Mango partnership,,,,692
South Africa,ZAF,24.669618,-29.999172,27.01.2021,https://www.engineeringnews.co.za/article/airlink-to-resume-regular-flights-to-skukuza-2021-01-27/rep_id:4136,Airlink,Airlink to resume regular flights to Skukuza,,,,693
South Africa,ZAF,24.669618,-29.999172,28.01.2021,https://www.reuters.com/article/uk-safrica-saa/south-african-airways-administrators-gets-13-billion-rand-from-government-idUSKBN29W1G4,SAA,South African Airways administrators gets 1.3 billion rand (USD85.36 million) from government.,,,,694
South Africa,ZAF,24.669618,-29.999172,29.01.2021,https://www.news24.com/fin24/companies/industrial/lufthansa-and-swiss-in-commercial-deal-with-airlink-20210128,Airlink,Lufthansa and SWISS in commercial deal with South Africa’s Airlink,,,,695
South Africa,ZAF,24.669618,-29.999172,29.01.2021,https://bulawayo24.com/index-id-news-sc-local-byo-198610.html,Airlink,Airlink plans daily Harare-Cape Town flights.,,,,696
South Africa,ZAF,24.669618,-29.999172,29.01.2021,https://ewn.co.za/2021/01/28/numsa-sacca-head-to-court-over-unpaid-saa-salaries,SAA,Unions head to court over unpaid SAA salaries.,,,,697
South Africa,ZAF,24.669618,-29.999172,02.02.2021,https://www.businessinsider.co.za/flysafair-will-fly-to-mauritius-at-affordable-rates-as-soon-as-travel-ban-lifts-2021-2,FlySafari,FlySafair will fly to Mauritius at 'affordable' rates – as soon as travel ban lifts,,,,698
South Africa,ZAF,24.669618,-29.999172,03.02.2021,https://www.news24.com/fin24/companies/industrial/gordhan-wants-to-change-playing-field-in-saas-rescue-process-court-hears-20210201,SAA,"Gordhan wants to 'change playing field' in SAA's rescue process, court hears.",,,,699
South Africa,ZAF,24.669618,-29.999172,04.02.2021,https://www.reuters.com/article/safrica-saa/south-african-airways-could-exit-administration-this-month-govt-says-idUSL8N2K920M,SAA,South African Airways Could Leave Administration By March.,,,,700
South Africa,ZAF,24.669618,-29.999172,08.02.2021,https://www.engineeringnews.co.za/article/airlink-announces-restoration-of-flights-to-sishen-2021-02-08/rep_id:4136,Airlink,Airlink will restart scheduled flights linking Johannesburg with Sishen from 15 February,,,,701
South Georgia and the South Sandwich Islands,SGS,-36.678835,-54.378486,,,,,,,,702
South Sudan,SSD,30.326187,7.290839,,,,,,,,703
Sovereignty unsettled,xxx,35.17027,31.739991,,,,,,,,704
Spain,ESP,-3.553995,40.392124,01.02.2021,https://www.preferente.com/noticias-de-transportes/noticias-de-aerolineas/iberia-cambio-sustancial-en-la-politica-de-reembolsos-306765.html,Iberia,Iberia: substantial change to their refund policy.,,,,705
Spain,ESP,-3.553995,40.392124,04.01.2021,https://www.euroweeklynews.com/2021/01/04/all-flights-off-for-canaryfly/?utm_source=dlvr.it&utm_medium=twitter,CanaryFly,CanaryFly suspends all flights in Canary Islands until March because of COVID-19 travel restrictions ,,,,706
Spain,ESP,-3.553995,40.392124,11.01.2021,https://worldairlinenews.com/2021/01/10/world2flys-first-aircraft-is-painted/,World2Fly,"Spanish upstart to take off in the spring 2021 with destinations to Dominican Republic, Cancún, Mexico and Havana, Cuba.",,,,707
Spain,ESP,-3.553995,40.392124,11.01.2021,https://www.aviation24.be/airlines/international-airlines-group-iag/iberia/iberia-will-operate-seven-long-haul-flights-tonight-as-madrid-barajas-airport-reopens/?utm_source=rss&utm_medium=rss&utm_campaign=iberia-will-operate-seven-long-haul-flights-tonight-as-madrid-barajas-airport-reopens,Iberia,"Iberia operates seven long-haul flights (to Buenos Aires, Lima, Mexico City, Miami, Santiago de Chile, Santo Domingo and Sao Paulo) as Madrid Barajas airport reopens.",,,,708
Spain,ESP,-3.553995,40.392124,14.01.2021,https://www.eleconomista.es/empresas-finanzas/noticias/10990460/01/21/Iberia-operara-el-72-de-sus-vuelos-el-proximo-viernes-por-las-limitaciones-que-todavia-sufre-Barajas.html,Iberia,Iberia plans to operate 72 percent of its scheduled flights from Madrid airport on 15 January following snowstorm ,,,,709
Spain,ESP,-3.553995,40.392124,20.01.2021,https://simpleflying.com/iag-air-europa-price-cut/,Air Europa,IAG Confirms €500 Million Price Cut For Air Europa,,,,710
Spain,ESP,-3.553995,40.392124,25.01.2021,https://www.total-croatia-news.com/travel/49902-iberia-plans-dubrovnik-and-zagreb-services,Iberia,Iberia Plans Dubrovnik and Zagreb Services in March,,,,711
Spain,ESP,-3.553995,40.392124,26.01.2021,https://www.air-journal.fr/2021-01-26-volotea-en-algerie-des-la-reouverture-des-frontieres-5225570.html,Volotea,Spanish airline Volotea in Algeria as soon as the borders reopen?,,,,712
Spain,ESP,-3.553995,40.392124,02.02.2021,https://worldairlinenews.com/2021/02/02/thomas-cook-airlines-balearics-is-dissolved/,Thomas Cook,Thomas Cook Airlines Balearics is dissolved.,,,,713
Spain,ESP,-3.553995,40.392124,04.02.2021,https://www.anna.aero/2021/02/02/air-europa-competes-directly-with-iberia-on-80-of-routes-from-madrid/,"Iberia, Air Europa",Air Europa competes directly with Iberia on 80% of routes from Madrid.,,,,714
Spain,ESP,-3.553995,40.392124,04.02.2021,https://www.flightglobal.com/airlines/spanish-long-haul-start-up-world2fly-plans-transatlantic-services/142272.article,World2Fly,Spanish long-haul start-up World2Fly plans transatlantic services.,,,,715
Spratly Islands,xSI,114.284872,11.052405,,,,,,,,716
Sri Lanka,LKA,80.702028,7.610407,23.01.2021,https://avas.mv/en/94525,SriLankan Airlines,Sri Lankan Airlines will resume flights between Maldives and London on 13 February,,,,717
Sudan,SDN,29.957256,16.026819,,,,,,,,718
Suriname,SUR,-55.905196,4.1356,25.01.2021,https://www.anna.aero/2021/01/22/surinam-airways-serves-just-two-destinations-in-south-america/,Surinam Airways,Surinam Airways serves just two destinations in South America.,,,,719
Svalbard and Jan Mayen Islands,SJM,13.378671,78.825308,,,,,,,,720
Sweden,SWE,14.377534,60.601031,12.01.2021,https://worldairlinenews.com/2021/01/12/sas-reports-increased-passenger-numbers-compared-to-november-driven-by-holiday-travel/,SAS,SAS reports increased passenger numbers compared to November driven by holiday travel,,,,721
Sweden,SWE,14.377534,60.601031,20.01.2021,https://airlinergs.com/airline-sas-surprised-by-danish-action-over-customer-refunds/,SAS,Airline SAS surprised by Danish action over customer refunds,,,,722
Switzerland,CHE,8.223234,46.9685,18.01.2021,https://simpleflying.com/swiss-lima-seoul-cargo/,SWISS,SWISS brings new cargo routes to Lima and Seoul.,,,,723
